GEOID,assignment
060014001001,7
060014001002,7
060014002001,7
060014002002,7
060014003001,7
060014003002,7
060014003003,7
060014003004,7
060014004001,7
060014004002,7
060014004003,7
060014005001,7
060014005002,7
060014005003,7
060014006001,33
060014006002,33
060014007001,7
060014007002,7
060014007003,7
060014007004,33
060014008001,33
060014008002,7
060014008003,33
060014009001,7
060014009002,33
060014010001,33
060014010002,33
060014010003,33
060014010004,33
060014010005,33
060014010006,33
060014011001,7
060014011002,7
060014011003,33
060014011004,33
060014012001,33
060014012002,33
060014012003,33
060014013001,33
060014013002,33
060014013003,33
060014014001,33
060014014002,33
060014014003,33
060014015001,33
060014015002,33
060014015003,33
060014016001,33
060014016002,33
060014017001,33
060014017002,33
060014017003,33
060014018001,33
060014018002,33
060014022001,33
060014022002,33
060014022003,33
060014024001,33
060014024002,33
060014025001,33
060014025002,33
060014026001,33
060014027001,33
060014027002,33
060014028011,33
060014028012,33
060014028013,33
060014028021,33
060014028022,33
060014029001,33
060014029002,33
060014030001,33
060014030002,33
060014030003,33
060014031001,33
060014031002,33
060014033011,33
060014033012,33
060014033021,33
060014033022,33
060014033023,33
060014034011,33
060014034012,33
060014034013,33
060014034021,33
060014034022,33
060014035011,33
060014035012,33
060014035013,33
060014035014,33
060014035021,33
060014035022,33
060014036001,33
060014036002,33
060014036003,33
060014037011,33
060014037012,33
060014037021,33
060014037022,33
060014038001,33
060014038002,33
060014038003,33
060014038004,33
060014039001,33
060014039002,33
060014039003,33
060014040001,33
060014040002,33
060014040003,33
060014041011,7
060014041012,33
060014041013,33
060014041021,33
060014041022,33
060014042001,7
060014042002,7
060014042003,7
060014043001,7
060014043002,7
060014043003,7
060014044001,7
060014044002,7
060014044003,7
060014044004,7
060014045011,7
060014045021,7
060014045022,7
060014045023,7
060014045024,7
060014046001,7
060014046002,7
060014046003,7
060014046004,7
060014047001,7
060014047002,7
060014048001,7
060014048002,7
060014049001,33
060014049002,33
060014049003,33
060014049004,33
060014050001,33
060014050002,33
060014050003,33
060014051001,33
060014051002,33
060014051003,33
060014051004,33
060014051005,33
060014052001,33
060014052002,33
060014052003,33
060014052004,33
060014053011,33
060014053012,33
060014053013,33
060014053021,33
060014053022,33
060014054011,33
060014054012,33
060014054013,33
060014054021,33
060014054022,33
060014055001,33
060014055002,33
060014055003,33
060014055004,33
060014056001,33
060014056002,33
060014056003,33
060014057001,33
060014057002,33
060014057003,33
060014058001,33
060014058002,33
060014058003,33
060014058004,33
060014059011,33
060014059012,33
060014059013,33
060014059021,33
060014059022,33
060014060001,33
060014060002,33
060014060003,33
060014060004,33
060014061001,33
060014061002,33
060014061003,33
060014061004,33
060014062011,33
060014062012,33
060014062013,33
060014062014,33
060014062021,33
060014062022,33
060014062023,33
060014063001,33
060014063002,33
060014063003,33
060014063004,33
060014064001,33
060014064002,33
060014065001,33
060014065002,33
060014065003,33
060014065004,33
060014066011,33
060014066012,33
060014066013,33
060014066014,33
060014066021,33
060014066022,33
060014067001,33
060014067002,33
060014067003,33
060014067004,33
060014067005,33
060014068001,33
060014068002,33
060014068003,33
060014068004,33
060014069001,33
060014069002,33
060014069003,33
060014070001,33
060014070002,33
060014070003,33
060014070004,33
060014070005,33
060014071011,33
060014071012,33
060014071021,33
060014071022,33
060014071023,33
060014071024,33
060014072001,33
060014072002,33
060014072003,33
060014072004,33
060014073001,33
060014073002,33
060014074001,33
060014074002,33
060014074003,33
060014075001,33
060014075002,33
060014075003,33
060014076001,33
060014076002,33
060014076003,33
060014076004,33
060014076005,33
060014077001,33
060014077002,33
060014077003,33
060014077004,33
060014078001,33
060014078002,33
060014079001,33
060014079002,33
060014079003,33
060014080001,7
060014080002,33
060014081001,7
060014081002,33
060014081003,7
060014081004,33
060014081005,33
060014082001,33
060014082002,33
060014082003,33
060014083001,33
060014083002,33
060014083003,33
060014083004,33
060014083005,33
060014084001,33
060014084002,33
060014084003,33
060014085001,33
060014085002,33
060014085003,33
060014085004,33
060014085005,33
060014086001,33
060014086002,33
060014086003,33
060014086004,33
060014087001,33
060014087002,33
060014087003,33
060014087004,33
060014087005,33
060014087006,33
060014088001,33
060014088002,33
060014088003,33
060014088004,33
060014089001,33
060014089002,33
060014090001,33
060014090002,33
060014090003,33
060014091001,33
060014091002,33
060014092001,7
060014092002,7
060014093001,7
060014093002,7
060014093003,7
060014093004,7
060014094001,7
060014094002,7
060014094003,33
060014095001,33
060014095002,33
060014095003,33
060014096001,33
060014096002,33
060014096003,33
060014096004,33
060014096005,33
060014097001,33
060014097002,33
060014097003,33
060014097004,33
060014098001,33
060014098002,33
060014098003,33
060014099001,33
060014099002,33
060014099003,7
060014099004,7
060014100001,7
060014100002,7
060014100003,33
060014101001,33
060014101002,33
060014102001,33
060014102002,33
060014102003,33
060014103001,33
060014103002,33
060014103003,7
060014104001,33
060014104002,7
060014104003,7
060014105001,33
060014105002,33
060014201001,33
060014201002,7
060014201003,7
060014202001,33
060014202002,33
060014202003,33
060014203011,33
060014203021,33
060014203022,33
060014204011,33
060014204012,33
060014204021,33
060014204022,33
060014205001,33
060014205002,33
060014206001,7
060014206002,7
060014206003,33
060014211001,7
060014211002,7
060014212001,7
060014212002,7
060014212003,7
060014212004,7
060014213001,7
060014213002,7
060014213003,7
060014213004,7
060014214001,7
060014214002,7
060014215001,7
060014215002,7
060014215003,7
060014216001,7
060014216002,7
060014216003,7
060014216004,7
060014217001,7
060014217002,7
060014217003,7
060014218001,7
060014218002,7
060014219001,7
060014219002,7
060014219003,33
060014219004,33
060014220001,33
060014220002,33
060014221001,33
060014221002,33
060014222001,33
060014222002,33
060014222003,33
060014223001,7
060014223002,33
060014223003,33
060014224001,7
060014224002,7
060014224003,7
060014224004,7
060014225001,7
060014225002,7
060014225003,7
060014227001,7
060014227002,7
060014227003,7
060014227004,7
060014228001,7
060014228002,7
060014228003,7
060014228004,7
060014229011,7
060014229012,7
060014229021,7
060014229022,7
060014229023,7
060014230001,33
060014230002,33
060014230003,33
060014231001,33
060014231002,33
060014231003,33
060014231004,33
060014232001,33
060014232002,33
060014233001,33
060014233002,33
060014233003,33
060014234001,33
060014234002,33
060014234003,33
060014234004,33
060014235001,7
060014235002,7
060014235003,7
060014236011,7
060014236012,7
060014236021,7
060014236022,7
060014236023,7
060014237001,7
060014237002,7
060014237003,7
060014238001,7
060014238002,7
060014238003,7
060014239011,7
060014239012,7
060014239021,7
060014239022,7
060014240011,7
060014240012,7
060014240013,7
060014240014,7
060014240021,33
060014240022,7
060014251011,33
060014251012,33
060014251021,33
060014251022,33
060014251023,33
060014251031,33
060014251032,33
060014251033,33
060014251041,33
060014251042,33
060014251043,33
060014251044,33
060014251045,33
060014261001,7
060014261002,33
060014261003,7
060014261004,33
060014261005,7
060014261006,7
060014262001,7
060014262002,7
060014262003,7
060014271001,33
060014271002,33
060014271003,33
060014272001,33
060014272002,33
060014272003,33
060014272004,33
060014272005,33
060014273001,33
060014273002,33
060014273003,33
060014273004,33
060014273005,33
060014276001,33
060014276002,33
060014276003,33
060014277001,33
060014277002,33
060014277003,33
060014277004,33
060014278001,33
060014278002,33
060014278003,33
060014278004,33
060014278005,33
060014279001,33
060014279002,33
060014279003,33
060014279004,33
060014279005,33
060014280001,33
060014280002,33
060014280003,33
060014281001,33
060014281002,33
060014281003,33
060014281004,33
060014282001,33
060014282002,33
060014282003,33
060014282004,33
060014282005,33
060014283011,33
060014283012,33
060014283013,33
060014283014,33
060014283021,33
060014283022,33
060014283023,33
060014284001,33
060014284002,33
060014284003,33
060014285001,33
060014285002,33
060014285003,33
060014286001,33
060014286002,33
060014287001,33
060014287002,31
060014287003,33
060014301011,7
060014301012,7
060014301013,7
060014301014,7
060014301021,7
060014302001,33
060014302002,33
060014302003,33
060014302004,33
060014302005,33
060014303001,33
060014303002,33
060014303003,33
060014304001,33
060014304002,7
060014305001,33
060014305002,33
060014305003,33
060014306001,33
060014306002,33
060014306003,33
060014306004,33
060014307001,33
060014307002,33
060014307003,33
060014308001,33
060014308002,33
060014308003,33
060014308004,33
060014309001,33
060014309002,33
060014309003,33
060014310001,33
060014310002,33
060014311001,33
060014311002,33
060014312001,33
060014312002,33
060014312003,33
060014321001,33
060014321002,7
060014321003,7
060014322001,7
060014322002,7
060014322003,7
060014323001,7
060014323002,7
060014323003,7
060014324001,33
060014324002,33
060014324003,33
060014325011,33
060014325012,33
060014325013,33
060014325021,33
060014325022,33
060014325023,33
060014326011,33
060014326012,33
060014326021,33
060014326022,7
060014326023,33
060014327001,7
060014327002,7
060014327003,7
060014328001,7
060014328002,7
060014328003,33
060014330001,33
060014330002,33
060014330003,33
060014330004,33
060014331021,33
060014331022,33
060014331031,33
060014331032,33
060014331041,33
060014331042,33
060014331043,33
060014332001,33
060014332002,33
060014332003,33
060014332004,33
060014333001,33
060014333002,33
060014333003,33
060014333004,33
060014333005,33
060014334001,33
060014334002,33
060014334003,33
060014334004,33
060014334005,33
060014334006,33
060014335001,33
060014335002,33
060014335003,33
060014335004,33
060014336001,33
060014336002,33
060014336003,33
060014336004,33
060014337001,33
060014337002,33
060014337003,33
060014338011,33
060014338012,33
060014338021,33
060014338022,33
060014339001,33
060014339002,33
060014339003,33
060014339004,33
060014340001,33
060014340002,33
060014340003,33
060014351021,33
060014351022,33
060014351023,33
060014351031,21
060014351032,33
060014351033,33
060014351034,21
060014351041,33
060014351042,33
060014351043,33
060014351044,33
060014352001,33
060014352002,33
060014353001,33
060014353002,33
060014353003,33
060014354001,33
060014354002,33
060014354003,33
060014355001,33
060014355002,33
060014355003,33
060014356011,33
060014356012,33
060014356013,33
060014356021,33
060014356022,33
060014356023,33
060014356024,33
060014357001,33
060014357002,33
060014357003,21
060014357004,21
060014358001,33
060014358002,33
060014358003,33
060014358004,33
060014359001,33
060014359002,33
060014359003,33
060014359004,33
060014360001,33
060014360002,21
060014360003,21
060014361001,21
060014361002,21
060014361003,33
060014362001,21
060014362002,21
060014363011,33
060014363012,33
060014363021,33
060014363022,33
060014363023,33
060014364021,33
060014364022,33
060014364031,33
060014364032,33
060014364033,33
060014364034,33
060014364041,33
060014364042,33
060014364043,33
060014365001,33
060014365002,33
060014365003,33
060014366011,33
060014366012,33
060014366013,33
060014366021,33
060014366022,33
060014366023,33
060014367001,33
060014367002,33
060014368001,33
060014368002,33
060014369001,21
060014369002,21
060014369003,21
060014369004,21
060014370001,33
060014370002,21
060014370003,21
060014371011,21
060014371012,21
060014371013,21
060014371014,21
060014371021,21
060014371022,21
060014371023,21
060014372001,21
060014372002,21
060014372003,21
060014372004,21
060014372005,21
060014373001,33
060014373002,21
060014373003,21
060014374001,33
060014374002,33
060014375001,33
060014375002,33
060014376001,33
060014376002,33
060014377011,33
060014377012,33
060014377013,33
060014377021,33
060014377022,33
060014377023,33
060014378001,33
060014378002,33
060014378003,33
060014379001,33
060014379002,33
060014380001,33
060014380002,33
060014381001,33
060014381002,33
060014381003,33
060014381004,33
060014381005,21
060014381006,21
060014382011,33
060014382012,21
060014382013,33
060014382031,21
060014382032,33
060014382041,33
060014382042,33
060014382043,21
060014383001,21
060014383002,21
060014383003,21
060014384001,21
060014384002,21
060014401001,21
060014402001,11
060014402002,21
060014402003,21
060014402004,21
060014403011,21
060014403012,21
060014403013,21
060014403014,21
060014403041,21
060014403042,21
060014403043,21
060014403051,11
060014403052,11
060014403053,11
060014403061,11
060014403062,11
060014403071,11
060014403072,21
060014403073,21
060014403081,21
060014403082,21
060014403083,21
060014403084,21
060014403311,21
060014403312,21
060014403321,21
060014403322,21
060014403331,21
060014403332,21
060014403341,21
060014403342,21
060014403361,21
060014403362,21
060014403371,11
060014403381,21
060014403382,21
060014403383,21
060014411001,11
060014411002,11
060014412001,21
060014412002,21
060014412003,21
060014412004,11
060014412005,21
060014413011,21
060014413012,21
060014413021,21
060014413022,21
060014413023,21
