GEOID,assignment
060014001001,8
060014001002,8
060014002001,8
060014002002,8
060014003001,8
060014003002,8
060014003003,8
060014003004,8
060014004001,8
060014004002,8
060014004003,8
060014005001,8
060014005002,8
060014005003,8
060014006001,8
060014006002,8
060014007001,8
060014007002,8
060014007003,8
060014007004,8
060014008001,8
060014008002,8
060014008003,8
060014009001,8
060014009002,8
060014010001,8
060014010002,1
060014010003,1
060014010004,1
060014010005,1
060014010006,1
060014011001,8
060014011002,8
060014011003,8
060014011004,8
060014012001,8
060014012002,8
060014012003,8
060014013001,1
060014013002,1
060014013003,1
060014014001,1
060014014002,1
060014014003,1
060014015001,1
060014015002,1
060014015003,1
060014016001,1
060014016002,1
060014017001,1
060014017002,1
060014017003,1
060014018001,1
060014018002,1
060014022001,1
060014022002,1
060014022003,1
060014024001,1
060014024002,1
060014025001,1
060014025002,1
060014026001,1
060014027001,1
060014027002,1
060014028011,1
060014028012,1
060014028013,1
060014028021,1
060014028022,1
060014029001,1
060014029002,1
060014030001,1
060014030002,1
060014030003,1
060014031001,1
060014031002,1
060014033011,1
060014033012,1
060014033021,1
060014033022,1
060014033023,1
060014034011,1
060014034012,1
060014034013,1
060014034021,1
060014034022,1
060014035011,1
060014035012,1
060014035013,8
060014035014,1
060014035021,1
060014035022,1
060014036001,1
060014036002,1
060014036003,1
060014037011,1
060014037012,1
060014037021,1
060014037022,1
060014038001,1
060014038002,1
060014038003,8
060014038004,8
060014039001,8
060014039002,8
060014039003,8
060014040001,8
060014040002,8
060014040003,8
060014041011,8
060014041012,8
060014041013,8
060014041021,8
060014041022,8
060014042001,8
060014042002,8
060014042003,8
060014043001,8
060014043002,8
060014043003,8
060014044001,8
060014044002,8
060014044003,8
060014044004,8
060014045011,8
060014045021,8
060014045022,8
060014045023,8
060014045024,8
060014046001,8
060014046002,8
060014046003,8
060014046004,8
060014047001,8
060014047002,8
060014048001,8
060014048002,8
060014049001,8
060014049002,1
060014049003,1
060014049004,1
060014050001,8
060014050002,8
060014050003,1
060014051001,8
060014051002,8
060014051003,1
060014051004,1
060014051005,1
060014052001,1
060014052002,1
060014052003,1
060014052004,1
060014053011,1
060014053012,1
060014053013,1
060014053021,1
060014053022,1
060014054011,1
060014054012,1
060014054013,1
060014054021,1
060014054022,1
060014055001,1
060014055002,1
060014055003,1
060014055004,1
060014056001,1
060014056002,1
060014056003,1
060014057001,1
060014057002,1
060014057003,1
060014058001,1
060014058002,1
060014058003,1
060014058004,1
060014059011,1
060014059012,1
060014059013,1
060014059021,1
060014059022,1
060014060001,1
060014060002,1
060014060003,1
060014060004,1
060014061001,1
060014061002,1
060014061003,1
060014061004,1
060014062011,1
060014062012,1
060014062013,1
060014062014,1
060014062021,1
060014062022,1
060014062023,1
060014063001,1
060014063002,1
060014063003,1
060014063004,1
060014064001,1
060014064002,1
060014065001,1
060014065002,1
060014065003,1
060014065004,1
060014066011,1
060014066012,1
060014066013,1
