GEOID,assignment
060014001001,7
060014001002,7
060014002001,7
060014002002,7
060014003001,7
060014003002,7
060014003003,7
060014003004,7
060014004001,7
060014004002,7
060014004003,7
060014005001,7
060014005002,7
060014005003,7
060014006001,7
060014006002,7
060014007001,7
060014007002,7
060014007003,7
060014007004,7
060014008001,7
060014008002,7
060014008003,7
060014009001,7
060014009002,7
060014010001,7
060014010002,7
060014010003,7
060014010004,7
060014010005,7
060014010006,7
060014011001,7
060014011002,7
060014011003,7
060014011004,7
060014012001,7
060014012002,7
060014012003,7
060014013001,7
060014013002,7
060014013003,7
060014014001,7
060014014002,7
060014014003,7
060014015001,7
060014015002,7
060014015003,7
060014016001,7
060014016002,7
060014017001,13
060014017002,13
060014017003,7
060014018001,13
060014018002,13
060014022001,13
060014022002,13
060014022003,13
060014024001,13
060014024002,13
060014025001,7
060014025002,7
060014026001,13
060014027001,13
060014027002,13
060014028011,7
060014028012,7
060014028013,7
060014028021,7
060014028022,7
060014029001,7
060014029002,13
060014030001,13
060014030002,13
060014030003,13
060014031001,7
060014031002,13
060014033011,7
060014033012,7
060014033021,13
060014033022,7
060014033023,13
060014034011,7
060014034012,7
060014034013,7
060014034021,7
060014034022,7
060014035011,7
060014035012,7
060014035013,7
060014035014,7
060014035021,7
060014035022,7
060014036001,7
060014036002,7
060014036003,7
060014037011,7
060014037012,7
060014037021,7
060014037022,7
060014038001,7
060014038002,7
060014038003,7
060014038004,7
060014039001,7
060014039002,7
060014039003,7
060014040001,7
060014040002,7
060014040003,7
060014041011,7
060014041012,7
060014041013,7
060014041021,7
060014041022,7
060014042001,7
060014042002,7
060014042003,7
060014043001,7
060014043002,7
060014043003,7
060014044001,7
060014044002,7
060014044003,7
060014044004,7
060014045011,7
060014045021,7
060014045022,7
060014045023,6
060014045024,7
060014046001,7
060014046002,6
060014046003,7
060014046004,7
060014047001,7
060014047002,7
060014048001,7
060014048002,7
060014049001,7
060014049002,7
060014049003,7
060014049004,7
060014050001,7
060014050002,7
060014050003,7
060014051001,7
060014051002,7
060014051003,7
060014051004,7
060014051005,7
060014052001,7
060014052002,7
060014052003,7
060014052004,7
060014053011,7
060014053012,7
060014053013,7
060014053021,7
060014053022,7
060014054011,7
060014054012,7
060014054013,7
060014054021,7
060014054022,7
060014055001,7
060014055002,7
060014055003,7
060014055004,7
060014056001,7
060014056002,7
060014056003,7
060014057001,7
060014057002,7
060014057003,7
060014058001,7
060014058002,7
060014058003,7
060014058004,7
060014059011,7
060014059012,7
060014059013,7
060014059021,7
060014059022,7
060014060001,7
060014060002,7
060014060003,7
060014060004,7
060014061001,7
060014061002,7
060014061003,7
060014061004,7
060014062011,7
060014062012,7
060014062013,7
060014062014,7
060014062021,7
060014062022,7
060014062023,7
060014063001,7
060014063002,7
060014063003,7
060014063004,7
060014064001,7
060014064002,7
060014065001,7
060014065002,7
060014065003,7
060014065004,7
060014066011,7
060014066012,7
060014066013,7
060014066014,7
060014066021,7
060014066022,7
060014067001,7
060014067002,7
060014067003,7
060014067004,7
060014067005,7
060014068001,7
060014068002,7
060014068003,7
060014068004,7
060014069001,7
060014069002,7
060014069003,7
060014070001,7
060014070002,7
060014070003,7
060014070004,7
060014070005,7
060014071011,7
060014071012,7
060014071021,7
060014071022,7
060014071023,7
060014071024,7
060014072001,7
060014072002,7
060014072003,7
060014072004,7
060014073001,7
060014073002,7
060014074001,7
060014074002,7
060014074003,7
060014075001,7
060014075002,7
060014075003,7
060014076001,7
060014076002,7
060014076003,7
060014076004,7
060014076005,7
060014077001,7
060014077002,7
060014077003,7
060014077004,7
060014078001,7
060014078002,7
060014079001,7
060014079002,7
060014079003,7
060014080001,7
060014080002,7
060014081001,7
060014081002,7
060014081003,7
060014081004,7
060014081005,7
060014082001,7
060014082002,7
060014082003,7
060014083001,7
060014083002,7
060014083003,7
060014083004,7
060014083005,7
060014084001,7
060014084002,7
060014084003,7
060014085001,7
060014085002,7
060014085003,7
060014085004,7
060014085005,7
060014086001,7
060014086002,7
060014086003,7
060014086004,7
060014087001,7
060014087002,7
060014087003,7
060014087004,7
060014087005,7
060014087006,7
060014088001,7
060014088002,7
060014088003,7
060014088004,7
060014089001,7
060014089002,7
060014090001,7
060014090002,7
060014090003,7
060014091001,7
060014091002,7
060014092001,7
060014092002,7
060014093001,7
060014093002,7
060014093003,7
060014093004,7
060014094001,7
060014094002,7
060014094003,7
060014095001,7
060014095002,7
060014095003,7
060014096001,7
060014096002,7
060014096003,7
060014096004,7
060014096005,7
060014097001,7
060014097002,7
060014097003,7
060014097004,7
060014098001,7
060014098002,7
060014098003,7
060014099001,7
060014099002,7
060014099003,7
060014099004,7
060014100001,7
060014100002,7
060014100003,7
060014101001,7
060014101002,7
060014102001,7
060014102002,7
060014102003,7
060014103001,7
060014103002,7
060014103003,7
060014104001,7
060014104002,7
060014104003,7
060014105001,7
060014105002,13
060014201001,7
060014201002,7
060014201003,7
060014202001,7
060014202002,7
060014202003,7
060014203011,7
060014203021,7
060014203022,7
060014204011,7
060014204012,7
060014204021,7
060014204022,7
060014205001,7
060014205002,7
060014206001,7
060014206002,7
060014206003,7
060014211001,7
060014211002,7
060014212001,7
060014212002,7
060014212003,7
060014212004,7
060014213001,7
060014213002,7
060014213003,7
060014213004,7
060014214001,7
060014214002,7
060014215001,7
060014215002,7
060014215003,7
060014216001,7
060014216002,7
060014216003,7
060014216004,7
060014217001,7
060014217002,7
060014217003,7
060014218001,7
060014218002,7
060014219001,7
060014219002,7
060014219003,7
060014219004,7
060014220001,7
060014220002,7
060014221001,7
060014221002,7
060014222001,7
060014222002,7
060014222003,7
060014223001,7
060014223002,7
060014223003,7
060014224001,7
060014224002,7
060014224003,7
060014224004,7
060014225001,7
060014225002,7
060014225003,7
060014227001,7
060014227002,7
060014227003,7
060014227004,7
060014228001,7
060014228002,7
060014228003,7
060014228004,7
060014229011,7
060014229012,7
060014229021,7
060014229022,7
060014229023,7
060014230001,7
060014230002,7
060014230003,7
060014231001,7
060014231002,7
060014231003,7
060014231004,7
060014232001,7
060014232002,7
060014233001,7
060014233002,7
060014233003,7
060014234001,7
060014234002,7
060014234003,7
060014234004,7
060014235001,7
060014235002,7
060014235003,7
060014236011,7
060014236012,7
060014236021,7
060014236022,7
060014236023,7
060014237001,7
060014237002,7
060014237003,7
060014238001,7
060014238002,7
060014238003,7
060014239011,7
060014239012,7
060014239021,7
060014239022,7
060014240011,7
060014240012,7
060014240013,7
060014240014,7
060014240021,7
060014240022,7
060014251011,7
060014251012,7
060014251021,7
060014251022,7
060014251023,7
060014251031,7
060014251032,7
060014251033,7
060014251041,7
060014251042,7
060014251043,7
060014251044,7
060014251045,7
060014261001,7
060014261002,7
060014261003,7
060014261004,7
060014261005,7
060014261006,7
060014262001,7
060014262002,7
060014262003,7
060014271001,7
060014271002,7
060014271003,7
060014272001,7
060014272002,7
060014272003,7
060014272004,7
060014272005,7
060014273001,7
060014273002,7
060014273003,7
060014273004,7
060014273005,13
060014276001,13
060014276002,13
060014276003,13
060014277001,13
060014277002,7
060014277003,7
060014277004,13
060014278001,7
060014278002,7
060014278003,7
060014278004,13
060014278005,13
060014279001,7
060014279002,7
060014279003,7
060014279004,7
060014279005,7
060014280001,7
060014280002,7
060014280003,7
060014281001,7
060014281002,7
060014281003,7
060014281004,7
060014282001,7
060014282002,7
060014282003,7
060014282004,7
060014282005,7
060014283011,7
060014283012,7
060014283013,7
060014283014,7
060014283021,7
060014283022,7
060014283023,7
060014284001,7
060014284002,7
060014284003,7
060014285001,7
060014285002,7
060014285003,7
060014286001,7
060014286002,7
060014287001,13
060014287002,13
060014287003,13
060014301011,7
060014301012,6
060014301013,6
060014301014,6
060014301021,7
060014302001,7
060014302002,7
060014302003,7
060014302004,7
060014302005,7
060014303001,7
060014303002,7
060014303003,7
060014304001,7
060014304002,7
060014305001,7
060014305002,7
060014305003,7
060014306001,7
060014306002,7
060014306003,7
060014306004,7
060014307001,7
060014307002,7
060014307003,7
060014308001,7
060014308002,7
060014308003,7
060014308004,7
060014309001,7
060014309002,7
060014309003,7
060014310001,7
060014310002,7
060014311001,7
060014311002,7
060014312001,7
060014312002,7
060014312003,7
060014321001,7
060014321002,7
060014321003,7
060014322001,7
060014322002,7
060014322003,7
060014323001,7
060014323002,7
060014323003,7
060014324001,7
060014324002,7
060014324003,7
060014325011,7
060014325012,7
060014325013,7
060014325021,7
060014325022,7
060014325023,7
060014326011,7
060014326012,7
060014326021,7
060014326022,7
060014326023,7
060014327001,7
060014327002,7
060014327003,7
060014328001,7
060014328002,7
060014328003,7
060014330001,7
060014330002,7
060014330003,7
060014330004,7
060014331021,7
060014331022,7
060014331031,7
060014331032,7
060014331041,7
060014331042,7
060014331043,7
060014332001,7
060014332002,7
060014332003,7
060014332004,7
060014333001,7
060014333002,7
060014333003,7
060014333004,7
060014333005,7
060014334001,7
060014334002,7
060014334003,7
060014334004,7
060014334005,7
060014334006,7
060014335001,7
060014335002,7
060014335003,7
060014335004,7
060014336001,7
060014336002,7
060014336003,7
060014336004,7
060014337001,7
060014337002,7
060014337003,7
060014338011,7
060014338012,7
060014338021,7
060014338022,7
060014339001,7
060014339002,7
060014339003,7
060014339004,7
060014340001,7
060014340002,7
060014340003,7
060014351021,7
060014351022,7
060014351023,7
060014351031,7
060014351032,7
060014351033,7
060014351034,7
060014351041,7
060014351042,7
060014351043,7
060014351044,7
060014352001,7
060014352002,7
060014353001,7
060014353002,7
060014353003,7
060014354001,7
060014354002,7
060014354003,7
060014355001,7
060014355002,7
060014355003,7
060014356011,7
060014356012,7
060014356013,7
060014356021,7
060014356022,7
060014356023,7
060014356024,7
060014357001,7
060014357002,7
060014357003,7
060014357004,7
060014358001,7
060014358002,7
060014358003,7
060014358004,7
060014359001,7
060014359002,7
060014359003,7
060014359004,7
060014360001,7
060014360002,7
060014360003,7
060014361001,7
060014361002,7
060014361003,7
060014362001,7
060014362002,7
060014363011,7
060014363012,7
060014363021,7
060014363022,7
060014363023,7
060014364021,7
060014364022,7
060014364031,7
060014364032,7
060014364033,7
060014364034,7
060014364041,7
060014364042,7
060014364043,7
060014365001,7
060014365002,7
060014365003,7
060014366011,7
060014366012,7
060014366013,7
060014366021,7
060014366022,7
060014366023,7
060014367001,7
060014367002,7
060014368001,7
060014368002,7
060014369001,7
060014369002,7
060014369003,7
060014369004,7
060014370001,7
060014370002,7
060014370003,7
060014371011,7
060014371012,7
060014371013,7
060014371014,7
060014371021,7
060014371022,7
060014371023,7
060014372001,7
060014372002,7
060014372003,7
060014372004,7
060014372005,7
060014373001,7
060014373002,7
060014373003,7
060014374001,7
060014374002,7
060014375001,7
060014375002,7
060014376001,7
060014376002,7
060014377011,7
060014377012,7
060014377013,7
060014377021,7
060014377022,7
060014377023,7
060014378001,7
060014378002,7
060014378003,7
060014379001,7
060014379002,7
060014380001,7
060014380002,7
060014381001,7
060014381002,7
060014381003,7
060014381004,7
060014381005,7
060014381006,7
060014382011,7
060014382012,7
060014382013,7
060014382031,7
060014382032,7
060014382041,7
060014382042,7
060014382043,7
060014383001,7
060014383002,7
060014383003,7
060014384001,7
060014384002,7
060014401001,7
060014402001,7
060014402002,7
060014402003,7
060014402004,7
060014403011,7
060014403012,7
060014403013,7
060014403014,7
060014403041,7
060014403042,7
060014403043,13
060014403051,13
060014403052,13
060014403053,13
060014403061,7
060014403062,7
060014403071,7
060014403072,7
060014403073,7
060014403081,7
060014403082,7
060014403083,7
060014403084,7
060014403311,7
060014403312,7
060014403321,13
060014403322,13
060014403331,7
060014403332,7
060014403341,7
060014403342,7
060014403361,7
060014403362,7
060014403371,7
060014403381,7
060014403382,7
060014403383,7
060014411001,7
060014411002,7
060014412001,7
060014412002,7
060014412003,7
060014412004,7
060014412005,7
060014413011,7
060014413012,7
060014413021,7
060014413022,7
060014413023,7
