GEOID,assignment
060014001001,24
060014001002,24
060014002001,24
060014002002,24
060014003001,24
060014003002,24
060014003003,24
060014003004,24
060014004001,24
060014004002,24
060014004003,24
060014005001,24
060014005002,24
060014005003,24
060014006001,24
060014006002,24
060014007001,47
060014007002,47
060014007003,47
060014007004,47
060014008001,47
060014008002,47
060014008003,47
060014009001,47
060014009002,47
060014010001,47
060014010002,47
060014010003,47
060014010004,47
060014010005,47
060014010006,47
060014011001,47
060014011002,24
060014011003,47
060014011004,47
060014012001,24
060014012002,24
060014012003,47
060014013001,47
060014013002,47
060014013003,47
060014014001,47
060014014002,47
060014014003,47
060014015001,47
060014015002,47
060014015003,47
060014016001,47
060014016002,47
060014017001,47
060014017002,47
060014017003,47
060014018001,47
060014018002,47
060014022001,47
060014022002,47
060014022003,47
060014024001,47
060014024002,46
060014025001,46
060014025002,47
060014026001,46
060014027001,24
060014027002,24
060014028011,24
060014028012,24
060014028013,24
060014028021,24
060014028022,24
060014029001,24
060014029002,24
060014030001,24
060014030002,24
060014030003,24
060014031001,24
060014031002,24
060014033011,24
060014033012,24
060014033021,24
060014033022,24
060014033023,24
060014034011,24
060014034012,24
060014034013,24
060014034021,24
060014034022,24
060014035011,47
060014035012,47
060014035013,47
060014035014,24
060014035021,24
060014035022,47
060014036001,24
060014036002,24
060014036003,24
060014037011,24
060014037012,24
060014037021,24
060014037022,24
060014038001,24
060014038002,24
060014038003,24
060014038004,24
060014039001,24
060014039002,24
060014039003,24
060014040001,47
060014040002,47
060014040003,24
060014041011,47
060014041012,24
060014041013,24
060014041021,47
060014041022,24
060014042001,24
060014042002,24
060014042003,24
060014043001,24
060014043002,24
060014043003,24
060014044001,47
060014044002,24
060014044003,24
060014044004,47
060014045011,24
060014045021,24
060014045022,24
060014045023,24
060014045024,24
060014046001,24
060014046002,24
060014046003,24
060014046004,24
060014047001,24
060014047002,24
060014048001,46
060014048002,24
060014049001,24
060014049002,24
060014049003,24
060014049004,24
060014050001,24
060014050002,24
060014050003,24
060014051001,24
060014051002,24
060014051003,24
060014051004,24
060014051005,24
060014052001,24
060014052002,24
060014052003,24
060014052004,24
060014053011,24
060014053012,24
060014053013,24
060014053021,24
060014053022,24
060014054011,24
060014054012,24
060014054013,24
060014054021,24
060014054022,24
060014055001,24
060014055002,24
060014055003,24
060014055004,24
060014056001,24
060014056002,24
060014056003,24
060014057001,24
060014057002,24
060014057003,24
060014058001,24
060014058002,24
060014058003,24
060014058004,24
060014059011,24
060014059012,24
060014059013,24
060014059021,24
060014059022,24
060014060001,24
060014060002,24
060014060003,24
060014060004,24
060014061001,46
060014061002,24
060014061003,24
060014061004,24
060014062011,24
060014062012,24
060014062013,24
060014062014,24
060014062021,24
060014062022,46
060014062023,24
060014063001,24
060014063002,24
060014063003,24
060014063004,24
060014064001,24
060014064002,24
060014065001,46
060014065002,46
060014065003,24
060014065004,24
060014066011,46
060014066012,46
060014066013,46
060014066014,46
060014066021,46
060014066022,46
060014067001,46
060014067002,46
060014067003,46
060014067004,46
060014067005,46
060014068001,46
060014068002,46
060014068003,46
060014068004,46
060014069001,46
060014069002,46
060014069003,46
060014070001,46
060014070002,46
060014070003,46
060014070004,46
060014070005,46
060014071011,46
060014071012,46
060014071021,46
060014071022,46
060014071023,46
060014071024,46
060014072001,46
060014072002,46
060014072003,24
060014072004,46
060014073001,46
060014073002,46
060014074001,46
060014074002,46
060014074003,46
060014075001,46
060014075002,46
060014075003,46
060014076001,46
060014076002,46
060014076003,46
060014076004,46
060014076005,46
060014077001,46
060014077002,46
060014077003,46
060014077004,46
060014078001,46
060014078002,46
060014079001,46
060014079002,46
060014079003,46
060014080001,24
060014080002,24
060014081001,46
060014081002,46
060014081003,24
060014081004,46
060014081005,46
060014082001,46
060014082002,46
060014082003,46
060014083001,46
060014083002,46
060014083003,46
060014083004,46
060014083005,46
060014084001,46
060014084002,46
060014084003,46
060014085001,46
060014085002,46
060014085003,46
060014085004,46
060014085005,46
060014086001,46
060014086002,46
060014086003,46
060014086004,46
060014087001,46
060014087002,46
060014087003,46
060014087004,46
060014087005,46
060014087006,46
060014088001,46
060014088002,46
060014088003,46
060014088004,46
060014089001,46
060014089002,46
060014090001,46
060014090002,46
060014090003,46
060014091001,46
060014091002,46
060014092001,46
060014092002,46
060014093001,46
060014093002,46
060014093003,46
060014093004,46
060014094001,46
060014094002,46
060014094003,46
060014095001,46
060014095002,46
060014095003,46
060014096001,46
060014096002,46
060014096003,46
060014096004,46
060014096005,46
060014097001,46
060014097002,46
060014097003,46
060014097004,46
060014098001,46
060014098002,46
060014098003,46
060014099001,46
060014099002,46
060014099003,24
060014099004,24
060014100001,24
060014100002,24
060014100003,24
060014101001,46
060014101002,46
060014102001,46
060014102002,46
060014102003,46
060014103001,46
060014103002,46
060014103003,46
060014104001,46
060014104002,46
060014104003,46
060014105001,47
060014105002,47
060014201001,47
060014201002,47
060014201003,47
060014202001,47
060014202002,47
060014202003,47
060014203011,47
060014203021,47
060014203022,47
060014204011,47
060014204012,47
060014204021,47
060014204022,47
060014205001,47
060014205002,47
060014206001,47
060014206002,47
060014206003,47
060014211001,47
060014211002,47
060014212001,47
060014212002,47
060014212003,47
060014212004,47
060014213001,47
060014213002,47
060014213003,47
060014213004,47
060014214001,47
060014214002,47
060014215001,47
060014215002,47
060014215003,47
060014216001,24
060014216002,47
060014216003,47
060014216004,47
060014217001,47
060014217002,47
060014217003,47
060014218001,47
060014218002,47
060014219001,47
060014219002,47
060014219003,47
060014219004,47
060014220001,47
060014220002,47
