GEOID,assignment
060014001001,4
060014001002,4
060014002001,4
060014002002,4
060014003001,4
060014003002,4
060014003003,4
060014003004,4
060014004001,4
060014004002,4
060014004003,4
060014005001,4
060014005002,4
060014005003,4
060014006001,4
060014006002,33
060014007001,4
060014007002,4
060014007003,33
060014007004,33
060014008001,4
060014008002,4
060014008003,4
060014009001,4
060014009002,33
060014010001,33
060014010002,33
060014010003,33
060014010004,33
060014010005,33
060014010006,33
060014011001,4
060014011002,4
060014011003,4
060014011004,4
060014012001,4
060014012002,4
060014012003,33
060014013001,33
060014013002,33
060014013003,33
060014014001,33
060014014002,33
060014014003,33
060014015001,33
060014015002,33
060014015003,33
060014016001,33
060014016002,33
060014017001,33
060014017002,33
060014017003,33
060014018001,33
060014018002,33
060014022001,33
060014022002,33
060014022003,33
060014024001,33
060014024002,33
060014025001,33
060014025002,33
060014026001,33
060014027001,33
060014027002,33
060014028011,33
060014028012,33
060014028013,33
060014028021,33
060014028022,33
060014029001,33
060014029002,33
060014030001,33
060014030002,33
060014030003,33
060014031001,33
060014031002,33
060014033011,33
060014033012,33
060014033021,33
060014033022,33
060014033023,33
060014034011,33
060014034012,33
060014034013,33
060014034021,33
060014034022,33
060014035011,33
060014035012,33
060014035013,33
060014035014,33
060014035021,33
060014035022,33
060014036001,33
060014036002,33
060014036003,33
060014037011,33
060014037012,33
060014037021,33
060014037022,33
060014038001,33
060014038002,33
060014038003,33
060014038004,33
060014039001,33
060014039002,33
060014039003,33
060014040001,33
060014040002,33
060014040003,33
060014041011,7
060014041012,7
060014041013,7
060014041021,33
060014041022,33
060014042001,7
060014042002,7
060014042003,7
060014043001,4
060014043002,7
060014043003,7
060014044001,4
060014044002,7
060014044003,7
060014044004,4
060014045011,7
060014045021,7
060014045022,7
060014045023,7
060014045024,7
060014046001,7
060014046002,7
060014046003,7
060014046004,7
060014047001,33
060014047002,33
060014048001,33
060014048002,33
060014049001,33
060014049002,33
060014049003,33
060014049004,33
060014050001,33
060014050002,33
060014050003,33
060014051001,33
060014051002,33
060014051003,33
060014051004,33
060014051005,33
060014052001,33
060014052002,33
060014052003,33
060014052004,33
060014053011,33
060014053012,33
060014053013,33
060014053021,33
060014053022,33
060014054011,33
060014054012,33
060014054013,33
060014054021,33
060014054022,33
060014055001,33
060014055002,33
060014055003,33
060014055004,33
060014056001,33
060014056002,33
060014056003,33
060014057001,33
060014057002,33
060014057003,33
060014058001,33
060014058002,33
060014058003,33
060014058004,33
060014059011,33
060014059012,33
060014059013,33
060014059021,33
060014059022,33
060014060001,33
060014060002,33
060014060003,33
060014060004,33
060014061001,33
060014061002,33
060014061003,33
060014061004,33
060014062011,33
060014062012,33
060014062013,33
060014062014,33
060014062021,33
060014062022,33
060014062023,33
060014063001,33
060014063002,33
060014063003,33
060014063004,33
060014064001,33
060014064002,33
060014065001,33
060014065002,33
060014065003,33
060014065004,33
060014066011,33
060014066012,33
060014066013,33
060014066014,33
060014066021,33
060014066022,33
060014067001,7
060014067002,7
060014067003,33
060014067004,7
060014067005,7
060014068001,7
060014068002,7
060014068003,7
060014068004,7
060014069001,7
060014069002,7
060014069003,7
060014070001,33
060014070002,33
060014070003,33
060014070004,33
060014070005,33
060014071011,33
060014071012,33
060014071021,33
060014071022,33
060014071023,33
060014071024,33
060014072001,33
060014072002,33
060014072003,33
060014072004,33
060014073001,33
060014073002,33
060014074001,33
060014074002,33
060014074003,33
060014075001,33
060014075002,33
060014075003,33
060014076001,33
060014076002,33
060014076003,33
060014076004,33
060014076005,33
060014077001,33
060014077002,33
060014077003,33
060014077004,33
060014078001,33
060014078002,33
060014079001,7
060014079002,7
060014079003,7
060014080001,7
060014080002,7
060014081001,7
060014081002,7
060014081003,7
060014081004,7
060014081005,7
060014082001,33
060014082002,33
060014082003,33
060014083001,7
060014083002,7
060014083003,7
060014083004,7
060014083005,7
060014084001,7
060014084002,7
060014084003,7
060014085001,33
060014085002,33
060014085003,33
060014085004,33
060014085005,33
060014086001,33
060014086002,33
060014086003,33
060014086004,33
060014087001,33
060014087002,33
060014087003,33
060014087004,33
060014087005,33
060014087006,33
060014088001,33
060014088002,33
060014088003,33
060014088004,33
060014089001,33
060014089002,33
060014090001,7
060014090002,4
060014090003,33
060014091001,7
060014091002,7
060014092001,7
060014092002,7
060014093001,7
060014093002,7
060014093003,7
060014093004,7
060014094001,7
060014094002,7
060014094003,7
060014095001,7
060014095002,7
060014095003,7
060014096001,7
060014096002,7
060014096003,7
060014096004,7
060014096005,7
060014097001,7
060014097002,7
060014097003,7
060014097004,7
060014098001,7
060014098002,7
060014098003,7
060014099001,7
060014099002,7
060014099003,7
060014099004,7
060014100001,7
060014100002,7
060014100003,7
060014101001,7
060014101002,7
060014102001,7
060014102002,7
060014102003,7
060014103001,7
060014103002,7
060014103003,7
060014104001,7
060014104002,7
060014104003,7
060014105001,33
060014105002,33
060014201001,4
060014201002,4
060014201003,4
060014202001,4
060014202002,4
060014202003,4
060014203011,4
060014203021,4
060014203022,4
060014204011,4
060014204012,4
060014204021,4
060014204022,4
060014205001,4
060014205002,4
060014206001,4
060014206002,4
060014206003,4
060014211001,4
060014211002,4
060014212001,4
060014212002,4
060014212003,4
060014212004,4
060014213001,4
060014213002,4
060014213003,4
060014213004,4
060014214001,4
060014214002,4
060014215001,4
060014215002,4
060014215003,4
060014216001,4
060014216002,4
060014216003,4
060014216004,4
060014217001,4
060014217002,4
060014217003,4
060014218001,4
060014218002,4
060014219001,4
060014219002,4
060014219003,4
060014219004,4
060014220001,4
060014220002,4
060014221001,4
060014221002,4
060014222001,4
060014222002,4
060014222003,4
060014223001,4
060014223002,4
060014223003,4
060014224001,4
060014224002,4
060014224003,4
060014224004,4
060014225001,4
060014225002,4
060014225003,4
060014227001,4
060014227002,4
060014227003,4
060014227004,4
060014228001,4
060014228002,4
060014228003,4
060014228004,4
060014229011,4
060014229012,4
060014229021,4
060014229022,4
060014229023,4
060014230001,4
060014230002,4
060014230003,4
060014231001,4
060014231002,4
060014231003,4
060014231004,4
060014232001,4
060014232002,4
060014233001,4
060014233002,4
060014233003,4
060014234001,4
060014234002,4
060014234003,4
060014234004,4
060014235001,4
060014235002,4
060014235003,4
060014236011,4
060014236012,4
060014236021,4
060014236022,4
060014236023,4
060014237001,4
060014237002,4
060014237003,4
060014238001,4
060014238002,4
060014238003,4
060014239011,4
060014239012,4
060014239021,4
060014239022,4
060014240011,4
060014240012,4
060014240013,4
060014240014,4
060014240021,4
060014240022,4
060014251011,33
060014251012,4
060014251021,33
060014251022,33
060014251023,33
060014251031,33
060014251032,4
060014251033,33
060014251041,33
060014251042,33
060014251043,33
060014251044,33
060014251045,33
060014261001,7
060014261002,33
060014261003,33
060014261004,33
060014261005,33
060014261006,33
060014262001,7
060014262002,33
060014262003,33
060014271001,4
060014271002,4
060014271003,33
060014272001,33
060014272002,33
060014272003,33
060014272004,33
060014272005,33
060014273001,33
060014273002,33
060014273003,33
060014273004,33
060014273005,33
060014276001,33
060014276002,33
060014276003,33
060014277001,33
060014277002,33
060014277003,33
060014277004,33
060014278001,33
060014278002,33
060014278003,33
060014278004,33
060014278005,33
060014279001,33
060014279002,33
060014279003,33
060014279004,33
060014279005,33
060014280001,4
060014280002,33
060014280003,33
060014281001,33
060014281002,4
060014281003,4
060014281004,4
060014282001,4
060014282002,4
060014282003,4
060014282004,4
060014282005,4
060014283011,4
060014283012,4
060014283013,4
060014283014,4
060014283021,4
060014283022,4
060014283023,4
060014284001,4
060014284002,4
060014284003,33
060014285001,4
060014285002,33
060014285003,4
060014286001,33
060014286002,33
060014287001,33
060014287002,33
060014287003,33
060014301011,7
060014301012,7
060014301013,14
060014301014,7
060014301021,7
060014302001,7
060014302002,7
060014302003,7
060014302004,7
060014302005,7
060014303001,7
060014303002,7
060014303003,7
060014304001,7
060014304002,7
060014305001,7
060014305002,7
060014305003,7
060014306001,7
060014306002,7
060014306003,7
060014306004,7
060014307001,7
060014307002,7
060014307003,7
060014308001,7
060014308002,7
060014308003,7
060014308004,7
060014309001,7
060014309002,7
060014309003,7
060014310001,7
060014310002,7
060014311001,7
060014311002,7
060014312001,7
060014312002,7
060014312003,7
060014321001,7
060014321002,7
060014321003,7
060014322001,7
060014322002,7
060014322003,7
060014323001,7
060014323002,7
060014323003,7
060014324001,4
060014324002,4
060014324003,4
060014325011,7
060014325012,7
060014325013,7
060014325021,7
060014325022,7
060014325023,7
060014326011,7
060014326012,7
060014326021,7
060014326022,7
060014326023,7
060014327001,7
060014327002,7
060014327003,7
060014328001,7
060014328002,7
060014328003,7
060014330001,7
060014330002,7
060014330003,7
060014330004,7
060014331021,7
060014331022,7
060014331031,7
060014331032,7
060014331041,7
060014331042,7
060014331043,7
060014332001,7
060014332002,7
060014332003,7
060014332004,7
060014333001,7
060014333002,4
060014333003,4
060014333004,4
060014333005,4
060014334001,4
060014334002,4
060014334003,4
060014334004,4
060014334005,4
060014334006,4
060014335001,4
060014335002,4
060014335003,4
060014335004,4
060014336001,7
060014336002,7
060014336003,7
060014336004,7
060014337001,7
060014337002,7
060014337003,7
060014338011,7
060014338012,7
060014338021,7
060014338022,7
060014339001,7
060014339002,7
060014339003,7
060014339004,7
060014340001,7
060014340002,7
060014340003,7
060014351021,7
060014351022,7
060014351023,7
060014351031,7
060014351032,7
060014351033,7
060014351034,7
060014351041,7
060014351042,7
060014351043,7
060014351044,7
060014352001,7
060014352002,7
060014353001,7
060014353002,7
060014353003,7
060014354001,7
060014354002,7
060014354003,7
060014355001,7
060014355002,7
060014355003,7
060014356011,7
060014356012,7
060014356013,7
060014356021,7
060014356022,7
060014356023,7
060014356024,7
060014357001,7
060014357002,7
060014357003,7
060014357004,7
060014358001,7
060014358002,7
060014358003,7
060014358004,7
060014359001,7
060014359002,7
060014359003,7
060014359004,7
060014360001,7
060014360002,7
060014360003,7
060014361001,7
060014361002,7
060014361003,7
060014362001,7
060014362002,7
060014363011,7
060014363012,7
060014363021,7
060014363022,7
060014363023,7
060014364021,7
060014364022,7
060014364031,7
060014364032,7
060014364033,7
060014364034,7
060014364041,7
060014364042,7
060014364043,7
060014365001,7
060014365002,7
060014365003,7
060014366011,7
060014366012,7
060014366013,7
060014366021,7
060014366022,7
060014366023,7
060014367001,7
060014367002,7
060014368001,7
060014368002,7
060014369001,7
060014369002,7
060014369003,7
060014369004,7
060014370001,7
060014370002,7
060014370003,7
060014371011,7
060014371012,7
060014371013,7
060014371014,7
060014371021,7
060014371022,7
060014371023,7
060014372001,7
060014372002,7
060014372003,7
060014372004,7
060014372005,7
060014373001,7
060014373002,7
060014373003,7
060014374001,7
060014374002,7
060014375001,7
060014375002,7
060014376001,7
060014376002,7
060014377011,7
060014377012,7
060014377013,7
060014377021,7
060014377022,7
060014377023,7
060014378001,7
060014378002,7
060014378003,7
060014379001,7
060014379002,7
060014380001,7
060014380002,7
060014381001,7
060014381002,7
