GEOID,assignment
060014001001,5
060014001002,5
060014002001,5
060014002002,5
060014003001,5
060014003002,5
060014003003,5
060014003004,5
060014004001,5
060014004002,5
060014004003,5
060014005001,5
060014005002,5
060014005003,5
060014006001,5
060014006002,5
060014007001,5
060014007002,5
060014007003,5
060014007004,5
060014008001,5
060014008002,5
060014008003,5
060014009001,5
060014009002,5
060014010001,5
060014010002,5
060014010003,5
060014010004,5
060014010005,5
060014010006,5
060014011001,5
060014011002,5
060014011003,5
060014011004,5
060014012001,5
060014012002,5
060014012003,5
060014013001,5
060014013002,5
060014013003,5
060014014001,5
060014014002,5
060014014003,5
060014015001,5
060014015002,5
060014015003,5
060014016001,5
060014016002,5
060014017001,5
060014017002,5
060014017003,5
060014018001,5
060014018002,5
060014022001,5
060014022002,5
060014022003,5
060014024001,5
060014024002,5
060014025001,5
060014025002,5
060014026001,5
060014027001,5
060014027002,5
060014028011,5
060014028012,5
060014028013,5
060014028021,5
060014028022,5
060014029001,5
060014029002,5
060014030001,5
060014030002,5
060014030003,5
060014031001,5
060014031002,5
060014033011,5
060014033012,5
060014033021,5
060014033022,5
060014033023,5
060014034011,5
060014034012,5
060014034013,5
060014034021,5
060014034022,5
060014035011,5
060014035012,5
060014035013,5
060014035014,5
060014035021,5
060014035022,5
060014036001,5
060014036002,5
060014036003,5
060014037011,5
060014037012,5
060014037021,5
060014037022,5
060014038001,5
060014038002,5
060014038003,5
060014038004,5
060014039001,5
060014039002,5
060014039003,5
060014040001,5
060014040002,5
060014040003,5
060014041011,5
060014041012,5
060014041013,5
060014041021,5
060014041022,5
060014042001,5
060014042002,5
060014042003,5
060014043001,5
060014043002,5
060014043003,5
060014044001,5
060014044002,5
060014044003,5
060014044004,5
060014045011,5
060014045021,5
060014045022,5
060014045023,5
060014045024,5
060014046001,5
060014046002,5
060014046003,5
060014046004,5
060014047001,5
060014047002,5
060014048001,5
060014048002,5
060014049001,5
060014049002,5
060014049003,5
060014049004,5
060014050001,5
060014050002,5
060014050003,5
060014051001,5
060014051002,5
060014051003,5
060014051004,5
060014051005,5
060014052001,5
060014052002,5
060014052003,5
060014052004,5
060014053011,5
060014053012,5
060014053013,5
060014053021,5
060014053022,5
060014054011,5
060014054012,5
060014054013,5
060014054021,5
060014054022,5
060014055001,5
060014055002,5
060014055003,5
060014055004,5
060014056001,5
060014056002,5
060014056003,5
060014057001,5
060014057002,5
060014057003,5
060014058001,5
060014058002,5
060014058003,5
060014058004,5
060014059011,5
060014059012,5
060014059013,5
060014059021,5
060014059022,5
060014060001,5
060014060002,5
060014060003,5
060014060004,5
060014061001,5
060014061002,5
060014061003,5
060014061004,5
060014062011,5
060014062012,5
060014062013,5
060014062014,5
060014062021,5
060014062022,5
060014062023,5
060014063001,5
060014063002,5
060014063003,5
060014063004,5
060014064001,5
060014064002,5
060014065001,5
060014065002,5
060014065003,5
060014065004,5
060014066011,5
060014066012,5
060014066013,5
060014066014,5
060014066021,5
060014066022,5
060014067001,5
060014067002,5
060014067003,5
060014067004,5
060014067005,5
060014068001,5
060014068002,5
060014068003,5
060014068004,5
060014069001,5
060014069002,5
060014069003,5
060014070001,5
060014070002,5
060014070003,5
060014070004,5
060014070005,5
060014071011,5
060014071012,5
060014071021,5
060014071022,5
060014071023,5
060014071024,5
060014072001,5
060014072002,5
060014072003,5
060014072004,5
060014073001,5
060014073002,5
060014074001,5
060014074002,5
060014074003,5
060014075001,5
060014075002,5
060014075003,5
060014076001,5
060014076002,5
060014076003,5
060014076004,5
060014076005,5
060014077001,5
060014077002,5
060014077003,5
060014077004,5
060014078001,5
060014078002,5
060014079001,5
